province,district,source_file,animal_types,restriction_type,matched_line,context_snippet
muş,bitlis,100binlik/muş-bitlis-van.txt,general,prohibition,"Bu alanlarda yer alan, parsellerde, başka bir sınırlama ve koruma kararı yoksa, yüksekliği iki katı, büyüklüğü 150 m²'yi aşmayan, çiftçinin barınması amaçlı tek yapı ve tarım, hayvancılıkla ilgili yapılar yapılabilir. Bu tür alanlarda toplam yapılaşma emsali E=0.05'dir. Bir parsel üzerinde müştemilat ve tarımsal amaçlı yapılar hariç, birden fazla yapı yapılamaz.","7.12. Doğal veya Ağaçlık Karakteri Korunacak Alanlar
Bu alanlarda yer alan, parsellerde, başka bir sınırlama ve koruma kararı yoksa, yüksekliği iki katı, büyüklüğü 150 m²'yi aşmayan, çiftçinin barınması amaçlı tek yapı ve tarım, hayvancılıkla ilgili yapılar yapılabilir. Bu tür alanlarda toplam yapılaşma emsali E=0.05'dir. Bir parsel üzerinde müştemilat ve tarımsal amaçlı yapılar hariç, birden fazla yapı yapılamaz.

7.13. Orman Alanları"
muş,bitlis,100binlik/muş-bitlis-van.txt,general,prohibition,"7.13.6. Planda orman alanı olarak gösterilen alanlarda yer alan, özel mülkiyeti kesinleşmiş (tapuya tescil edilmiş), parsellerde, başka bir sınırlama ve koruma kararı yoksa, yüksekliği iki katı, büyüklüğü 150 m²'yi aşmayan, çiftçinin barınması amaçlı tek yapı ve tarım, hayvancılıkla ilgili yapılar yapılabilir. Bu tür alanlarda toplam yapılaşma emsali E=0.05'dir. Bir parsel üzerinde müştemilat ve tarımsal amaçlı yapılar hariç, birden fazla yapı yapılamaz. Müştemilat binaları belirlenmiş olan inşaat alanına dahil edilir.","7.13. Orman Alanları
7.13.5. Orman Kanunu’nun 2.maddesinin (B) bendine konu olan alanlarda... tarımsal nitelik kazanmış olan kısımlarda ise çevre düzeni planı değişikliği yapılmasına gerek duyulmaksızın bu planın ilgili hükümleri uyarınca işlem yapılır.
7.13.6. Planda orman alanı olarak gösterilen alanlarda yer alan, özel mülkiyeti kesinleşmiş (tapuya tescil edilmiş), parsellerde, başka bir sınırlama ve koruma kararı yoksa, yüksekliği iki katı, büyüklüğü 150 m²'yi aşmayan, çiftçinin barınması amaçlı tek yapı ve tarım, hayvancılıkla ilgili yapılar yapılabilir. Bu tür alanlarda toplam yapılaşma emsali E=0.05'dir. Bir parsel üzerinde müştemilat ve tarımsal amaçlı yapılar hariç, birden fazla yapı yapılamaz. Müştemilat binaları belirlenmiş olan inşaat alanına dahil edilir.
Planda orman alanı olarak gösterilen ancak, orman tahdit sınırları dışında olan özel mülkiyeti kesinleşmiş (tapuya tescil edilmiş) tarım alanlarında uygulamalar plan uygulama hükümlerinin 7.5 ve 7.6 maddeleri uyarınca yapılır."
ordu,giresun,100binlik/ordu-giresun-gümüşhane-trabzon-rize-artvin.txt,general,application_rejected,"4.2.58. Mera Alanları: 4342 sayılı Mera Kanunu uyarınca saptanmış/saptanacak olan, hayvanların otlatılması ve otundan yararlanılması için tahsis edilen ya da bu amaçla kullanılan alanlardır.","4.2.56. Marjinal Tarım Arazisi: Marjinal tarım arazileri, fındık ve çay alanları dışında kalan, toprak ve topografik sınırlamalar nedeni ile üzerinde sadece geleneksel toprak işlemeli tarımın yapıldığı arazilerdir. 5403 sayılı Toprak Koruma ve Arazi Kullanım Kanununda geçen Marjinal Tarım Arazilerini ifade eder.
4.2.57. Bölgeye Özel Ürün Alanı: Marjinal tarım alanları dışında kalan, bölge ekonomisinin en önemli tarımsal ürünlerinin yetiştiği (bağcılık, çay, fındık vb.) arazilerdir. 5403 sayılı Toprak Koruma ve Arazi Kullanım Kanununda geçen Dikili Tarım Arazilerini ifade eder.
4.2.58. Mera Alanları: 4342 sayılı Mera Kanunu uyarınca saptanmış/saptanacak olan, hayvanların otlatılması ve otundan yararlanılması için tahsis edilen ya da bu amaçla kullanılan alanlardır.
4.2.60. Tarıma Dayalı Sanayi: Tarım ve hayvancılığa dayalı ürünlerin mamul hale getirilmelerini sağlayan entegre ya da entegre nitelikte olmayan tesislerdir.
4.2.61. Tarımsal Amaçlı Yapılar: Toprak koruma ve sulamaya yönelik altyapı tesisleri, entegre nitelikte olmayan; hayvancılık ve su üretim ve muhafaza tesisleri ile zorunlu olarak tesis edilmesi gerekli olan müştemilatlar, mandıralar, üreticinin bitkisel üretime bağlı olarak elde ettiği ürünü için ihtiyaç duyacağı yeterli boyut ve hacimde depolar, un değirmeni, tarım alet ve makinelerinin muhafazasında kullanılan sundurma ve çiftlik atölyeleri, seralar, tarımsal işletmede üretilen ürünün özelliği itibariyle hasattan sonra iki saat içinde işlenmediği takdirde ürünün kalite ve besin değeri kaybolması söz konusu ise bu ürünlerin işlenmesi için kurulan tesisler ile Gıda, Tarım ve Hayvancılık Bakanlığı tarafından tarımsal amaçlı olduğu kabul edilen yapılardır."
ordu,giresun,100binlik/ordu-giresun-gümüşhane-trabzon-rize-artvin.txt,general,application_rejected,4.2.60. Tarıma Dayalı Sanayi: Tarım ve hayvancılığa dayalı ürünlerin mamul hale getirilmelerini sağlayan entegre ya da entegre nitelikte olmayan tesislerdir.,"4.2.57. Bölgeye Özel Ürün Alanı: Marjinal tarım alanları dışında kalan, bölge ekonomisinin en önemli tarımsal ürünlerinin yetiştiği (bağcılık, çay, fındık vb.) arazilerdir. 5403 sayılı Toprak Koruma ve Arazi Kullanım Kanununda geçen Dikili Tarım Arazilerini ifade eder.
4.2.58. Mera Alanları: 4342 sayılı Mera Kanunu uyarınca saptanmış/saptanacak olan, hayvanların otlatılması ve otundan yararlanılması için tahsis edilen ya da bu amaçla kullanılan alanlardır.
4.2.60. Tarıma Dayalı Sanayi: Tarım ve hayvancılığa dayalı ürünlerin mamul hale getirilmelerini sağlayan entegre ya da entegre nitelikte olmayan tesislerdir.
4.2.61. Tarımsal Amaçlı Yapılar: Toprak koruma ve sulamaya yönelik altyapı tesisleri, entegre nitelikte olmayan; hayvancılık ve su üretim ve muhafaza tesisleri ile zorunlu olarak tesis edilmesi gerekli olan müştemilatlar, mandıralar, üreticinin bitkisel üretime bağlı olarak elde ettiği ürünü için ihtiyaç duyacağı yeterli boyut ve hacimde depolar, un değirmeni, tarım alet ve makinelerinin muhafazasında kullanılan sundurma ve çiftlik atölyeleri, seralar, tarımsal işletmede üretilen ürünün özelliği itibariyle hasattan sonra iki saat içinde işlenmediği takdirde ürünün kalite ve besin değeri kaybolması söz konusu ise bu ürünlerin işlenmesi için kurulan tesisler ile Gıda, Tarım ve Hayvancılık Bakanlığı tarafından tarımsal amaçlı olduğu kabul edilen yapılardır.
4.2.62. Organize Hayvancılık Alanları: Hayvansal üretimin yapıldığı işletmelerin, alt yapısı sağlanmış bir bölgede bir araya toplanması, yeni teknolojileri kullanarak besi, yem üretimi ve ürün işleme tesislerinin gereğince bir arada düzenlenmesinin amaçlandığı alanlardır."
ordu,giresun,100binlik/ordu-giresun-gümüşhane-trabzon-rize-artvin.txt,general,application_rejected,"4.2.61. Tarımsal Amaçlı Yapılar: Toprak koruma ve sulamaya yönelik altyapı tesisleri, entegre nitelikte olmayan; hayvancılık ve su üretim ve muhafaza tesisleri ile zorunlu olarak tesis edilmesi gerekli olan müştemilatlar, mandıralar, üreticinin bitkisel üretime bağlı olarak elde ettiği ürünü için ihtiyaç duyacağı yeterli boyut ve hacimde depolar, un değirmeni, tarım alet ve makinelerinin muhafazasında kullanılan sundurma ve çiftlik atölyeleri, seralar, tarımsal işletmede üretilen ürünün özelliği itibariyle hasattan sonra iki saat içinde işlenmediği takdirde ürünün kalite ve besin değeri kaybolması söz konusu ise bu ürünlerin işlenmesi için kurulan tesisler ile Gıda, Tarım ve Hayvancılık Bakanlığı tarafından tarımsal amaçlı olduğu kabul edilen yapılardır.","4.2.58. Mera Alanları: 4342 sayılı Mera Kanunu uyarınca saptanmış/saptanacak olan, hayvanların otlatılması ve otundan yararlanılması için tahsis edilen ya da bu amaçla kullanılan alanlardır.
4.2.60. Tarıma Dayalı Sanayi: Tarım ve hayvancılığa dayalı ürünlerin mamul hale getirilmelerini sağlayan entegre ya da entegre nitelikte olmayan tesislerdir.
4.2.61. Tarımsal Amaçlı Yapılar: Toprak koruma ve sulamaya yönelik altyapı tesisleri, entegre nitelikte olmayan; hayvancılık ve su üretim ve muhafaza tesisleri ile zorunlu olarak tesis edilmesi gerekli olan müştemilatlar, mandıralar, üreticinin bitkisel üretime bağlı olarak elde ettiği ürünü için ihtiyaç duyacağı yeterli boyut ve hacimde depolar, un değirmeni, tarım alet ve makinelerinin muhafazasında kullanılan sundurma ve çiftlik atölyeleri, seralar, tarımsal işletmede üretilen ürünün özelliği itibariyle hasattan sonra iki saat içinde işlenmediği takdirde ürünün kalite ve besin değeri kaybolması söz konusu ise bu ürünlerin işlenmesi için kurulan tesisler ile Gıda, Tarım ve Hayvancılık Bakanlığı tarafından tarımsal amaçlı olduğu kabul edilen yapılardır.
4.2.62. Organize Hayvancılık Alanları: Hayvansal üretimin yapıldığı işletmelerin, alt yapısı sağlanmış bir bölgede bir araya toplanması, yeni teknolojileri kullanarak besi, yem üretimi ve ürün işleme tesislerinin gereğince bir arada düzenlenmesinin amaçlandığı alanlardır.
4.2.63. Sulama Alanları: 3083 sayılı Sulama Alanlarında Arazi Düzenlemesine Dair Tarım Reformu Kanunu uyarınca, devletçe sulamaya açılan veya projeleri bitirilmiş olup sulama yatırımlarına başlanan ve devam eden alanlardır."
ordu,giresun,100binlik/ordu-giresun-gümüşhane-trabzon-rize-artvin.txt,general,application_rejected,"4.2.62. Organize Hayvancılık Alanları: Hayvansal üretimin yapıldığı işletmelerin, alt yapısı sağlanmış bir bölgede bir araya toplanması, yeni teknolojileri kullanarak besi, yem üretimi ve ürün işleme tesislerinin gereğince bir arada düzenlenmesinin amaçlandığı alanlardır.","4.2.60. Tarıma Dayalı Sanayi: Tarım ve hayvancılığa dayalı ürünlerin mamul hale getirilmelerini sağlayan entegre ya da entegre nitelikte olmayan tesislerdir.
4.2.61. Tarımsal Amaçlı Yapılar: Toprak koruma ve sulamaya yönelik altyapı tesisleri, entegre nitelikte olmayan; hayvancılık ve su üretim ve muhafaza tesisleri ile zorunlu olarak tesis edilmesi gerekli olan müştemilatlar, mandıralar, üreticinin bitkisel üretime bağlı olarak elde ettiği ürünü için ihtiyaç duyacağı yeterli boyut ve hacimde depolar, un değirmeni, tarım alet ve makinelerinin muhafazasında kullanılan sundurma ve çiftlik atölyeleri, seralar, tarımsal işletmede üretilen ürünün özelliği itibariyle hasattan sonra iki saat içinde işlenmediği takdirde ürünün kalite ve besin değeri kaybolması söz konusu ise bu ürünlerin işlenmesi için kurulan tesisler ile Gıda, Tarım ve Hayvancılık Bakanlığı tarafından tarımsal amaçlı olduğu kabul edilen yapılardır.
4.2.62. Organize Hayvancılık Alanları: Hayvansal üretimin yapıldığı işletmelerin, alt yapısı sağlanmış bir bölgede bir araya toplanması, yeni teknolojileri kullanarak besi, yem üretimi ve ürün işleme tesislerinin gereğince bir arada düzenlenmesinin amaçlandığı alanlardır.
4.2.63. Sulama Alanları: 3083 sayılı Sulama Alanlarında Arazi Düzenlemesine Dair Tarım Reformu Kanunu uyarınca, devletçe sulamaya açılan veya projeleri bitirilmiş olup sulama yatırımlarına başlanan ve devam eden alanlardır.
4.2.67. Su Ürünleri Üretim Alanları: Tarım ve Köy İşleri Bakanlığı’nın koordinasyonunda oluşturulan komisyonunca 2872 sayılı Çevre Kanunu’nda yasaklanmış alanlar dışındaki alanlarda tespit edilmiş/edilecek olan su ürünleri üretim sahalarıdır."
ordu,giresun,100binlik/ordu-giresun-gümüşhane-trabzon-rize-artvin.txt,general,prohibition,"6.4.9. 5403 sayılı Toprak Koruma ve Arazi Kullanımı Kanununda dikili, özel ürün, fiilen sulanan veya sulama projesi kapsamında kalan tarım arazilerinde 3194 sayılı İmar Kanununun 27. maddesi kapsamında kalan hayvancılık amaçlı yapılar hariç, hayvancılık tesisi yapılmasına izin verilmez.","6.4.7. Tarımsal amaçlı yapılar kullanım amacı dışında kullanılamaz ve dönüştürülemez.
6.4.8. Silo, samanlık, depo gibi yapıların yüksekliği ihtiyaç doğrultusunda belirlenir.
6.4.9. 5403 sayılı Toprak Koruma ve Arazi Kullanımı Kanununda dikili, özel ürün, fiilen sulanan veya sulama projesi kapsamında kalan tarım arazilerinde 3194 sayılı İmar Kanununun 27. maddesi kapsamında kalan hayvancılık amaçlı yapılar hariç, hayvancılık tesisi yapılmasına izin verilmez.
6.4.10. Bu planın onayından önce yürürlükteki mevzuat uyarınca inşaat ruhsatı veya yapı kullanma izni verilmiş olan tarımsal amaçlı yapılara ilişkin haklar saklıdır.
6.4.11. Tarım alanlarında yapılacak tarımsal amaçlı yapılar bu plan ile verilmiş olan yapılanma koşullarını aşılmamak kaydıyla, 3194 sayılı İmar Kanunu “Plansız Alanlar Yönetmeliği’nin 6. Bölüm’ünde belirtilen esaslara uyulur."
ordu,giresun,100binlik/ordu-giresun-gümüşhane-trabzon-rize-artvin.txt,general,prohibition,"Örtü altı tarımın yapıldığı, fiilen sulanan veya ilgili kurum ve kuruluşlarca sulama projesi kapsamında olan mutlak tarım arazilerinde 3194 sayılı İmar Kanununun 27. maddesi kapsamında kalan hayvancılık amaçlı yapılar hariç, hayvancılık tesisi yapılmasına izin verilmez.","6.4.12.1. Mutlak Tarım Arazileri
Bu alanlarda; tarımsal amaçlı yapılar yapılabilir. Çiftçinin barınabileceği yapı emsale dahi olup, İnşaat alanı 75 m2’yi geçemez. E(Emsal) = 0,10’dur.
Örtü altı tarımın yapıldığı, fiilen sulanan veya ilgili kurum ve kuruluşlarca sulama projesi kapsamında olan mutlak tarım arazilerinde 3194 sayılı İmar Kanununun 27. maddesi kapsamında kalan hayvancılık amaçlı yapılar hariç, hayvancılık tesisi yapılmasına izin verilmez.
Bu alanlarda örtü altı tarım yapılması durumunda sera yapıları emsale dâhil değildir.
Bir parsel üzerinde müştemilat ve tarımsal amaçlı yapılar hariç birden fazla yapı yapılamaz. Müştemilat binaları inşaat alanına dâhildir."
ordu,giresun,100binlik/ordu-giresun-gümüşhane-trabzon-rize-artvin.txt,general,prohibition,Bir parsel üzerinde müştemilat ve tarımsal amaçlı yapılar hariç birden fazla yapı yapılamaz. Müştemilat binaları inşaat alanına dâhildir.,"Örtü altı tarımın yapıldığı, fiilen sulanan veya ilgili kurum ve kuruluşlarca sulama projesi kapsamında olan mutlak tarım arazilerinde 3194 sayılı İmar Kanununun 27. maddesi kapsamında kalan hayvancılık amaçlı yapılar hariç, hayvancılık tesisi yapılmasına izin verilmez.
Bu alanlarda örtü altı tarım yapılması durumunda sera yapıları emsale dâhil değildir.
Bir parsel üzerinde müştemilat ve tarımsal amaçlı yapılar hariç birden fazla yapı yapılamaz. Müştemilat binaları inşaat alanına dâhildir.

6.4.12.2. Özel Ürün Arazileri"
ordu,giresun,100binlik/ordu-giresun-gümüşhane-trabzon-rize-artvin.txt,general,prohibition,"Bu alanlarda, 3194 sayılı İmar Kanununun 27. maddesi kapsamında kalan hayvancılık amaçlı yapılar hariç hayvancılık amaçlı yatırım yapılmasına izin verilmez. Çiftçinin barınabileceği yapı emsale dâhil olup İnşaat alanı 150 m2’yi geçemez, Tarımsal amaçlı yapılar için E(Emsal) = 0,05’dur.","6.4.12.2. Özel Ürün Arazileri
Bu alanlarda, 3194 sayılı İmar Kanununun 27. maddesi kapsamında kalan hayvancılık amaçlı yapılar hariç hayvancılık amaçlı yatırım yapılmasına izin verilmez. Çiftçinin barınabileceği yapı emsale dâhil olup İnşaat alanı 150 m2’yi geçemez, Tarımsal amaçlı yapılar için E(Emsal) = 0,05’dur.
Bu alanlarda örtü altı tarım yapılması durumunda sera yapıları emsale dâhil değildir.
Bir parsel üzerinde müştemilat ve tarımsal amaçlı yapılar hariç birden fazla yapı yapılamaz. Müştemilat binaları inşaat alanına dâhildir."
ordu,giresun,100binlik/ordu-giresun-gümüşhane-trabzon-rize-artvin.txt,general,prohibition,Bir parsel üzerinde müştemilat ve tarımsal amaçlı yapılar hariç birden fazla yapı yapılamaz. Müştemilat binaları inşaat alanına dâhildir.,"Bu alanlarda, 3194 sayılı İmar Kanununun 27. maddesi kapsamında kalan hayvancılık amaçlı yapılar hariç hayvancılık amaçlı yatırım yapılmasına izin verilmez. Çiftçinin barınabileceği yapı emsale dâhil olup İnşaat alanı 150 m2’yi geçemez, Tarımsal amaçlı yapılar için E(Emsal) = 0,05’dur.
Bu alanlarda örtü altı tarım yapılması durumunda sera yapıları emsale dâhil değildir.
Bir parsel üzerinde müştemilat ve tarımsal amaçlı yapılar hariç birden fazla yapı yapılamaz. Müştemilat binaları inşaat alanına dâhildir.

6.4.12.3. Dikili Tarım Arazileri"
ordu,giresun,100binlik/ordu-giresun-gümüşhane-trabzon-rize-artvin.txt,general,prohibition,"Örtü altı tarımın yapıldığı, fiilen sulanan veya ilgili kurum ve kuruluşlarca sulama projesi kapsamında olan marjinal tarım arazilerinde 3194 sayılı İmar Kanununun 27. maddesi kapsamında kalan hayvancılık amaçlı yapılar hariç, hayvancılık tesisi yapılmasına izin verilmez.","Marjinal tarım arazilerinde, tarımsal amaçlı yapılar yapılabilir. Tarımsal amaçlı yapılar için E(Emsal) = 0.30’dur.
Çiftçinin barınabileceği yapının inşaat alanı 150 m2’yi geçemez. Bu yapılar, tarımsal amaçlı yapılar için belirlenmiş emsale dâhildir.
Örtü altı tarımın yapıldığı, fiilen sulanan veya ilgili kurum ve kuruluşlarca sulama projesi kapsamında olan marjinal tarım arazilerinde 3194 sayılı İmar Kanununun 27. maddesi kapsamında kalan hayvancılık amaçlı yapılar hariç, hayvancılık tesisi yapılmasına izin verilmez.
Bu alanlarda örtü altı tarım yapılması durumunda sera yapıları emsale dâhil değildir.
Bir parsel üzerinde müştemilat ve tarımsal amaçlı yapılar hariç birden fazla yapı yapılamaz. Müştemilat binaları inşaat alanına dâhildir."
