province,district,area_type,restricted_besi_sigir,restricted_sut_sigir,restricted_kucukbas,restricted_kanatli,restricted_etlik_tavuk,restricted_gezen_tavuk,restricted_hindi,restricted_kaz_ordek,restricted_hara_at,restricted_pet_lab,source_file,source_line,evidence_text,note
Amasya,,Koruma/Koruma Alanları;Organize Tarım/Hayvancılık Alanları;Sulama Alanları;Özel Ürün Arazileri,,,,,,,,,,,100binlik/amasya.txt,,"6.14.2.7. Bu arazilerde 5403 Sayılı Toprak Koruma ve Arazi Kullanımı Kanununa Tabi Arazilere ilişkin 6.14.1.15 numaralı plan hükümde belirtilen emsal artışı uygulaması yapılamaz. 6.14.2.5. 5403 sayılı Toprak Koruma ve Arazi Kullanımı Kanununda tanımlanan tarım arazilerinden fiilen sulanan veya sulama projesi kapsamında kalan tarım arazilerinde; bu planın, Organize Tarım ve Hayvancılık Alanları hükmü çerçevesinde ilgili idarelerce yapılacak olan uygulamalar haricinde öncelikle Gıda, Tarım ve Hayvancılık Bakanlığı ile Orman ve Su İşleri Bakanlığı’ndan ve ilgili diğer kurum ve kuruluşlardan uygun görüş alınması kaydıyla tarımsal amaçlı olduğu ilgili idaresince kabul edilen hayvancılık tesisleri yer alabilecek olup bu tesisler sonradan entegre tesise dönüştürülemez. 6.14.2.6. 3083 sayılı Sulama Alanlarında Arazi Düzenlemesine Dair Tarım Reformu Kanunu kapsamı dışına çıkarılması durumunda, bu arazilerde, “5403 Sayılı Toprak Koruma ve Arazi Kullanımı Kanununa Tabi Araziler”e ilişkin plan hükümlerine uyulacaktır. 6.14.2.7. Bu arazilerde 5403 Sayılı Toprak Koruma ve Arazi Kullanımı Kanununa Tabi Arazilere ilişkin 6.14.1.15 numaralı plan hükümde belirtilen emsal artışı uygulaması yapılamaz. 6.14.2.8. Silo, samanlık, yem deposu vb. yapıların yükseklikleri (Y.ençok) ihtiyaç doğrultusunda İl Gıda, Tarım ve Hayvancılık İl Müdürlüğü’nün uygun görüşü alınarak belirlenir. 6.14.2.9. Gıda, Tarım ve Hayvancılık Bakanlığınca ova sınırlarının tespit edilmesinin ardından ova sınırları içerisinde kaldığı tespit edilen alanlarda özel ürün arazilerine ilişkin plan hükmü uygulanacaktır. Bu alanlarda tarım ve hayvancılık geliştirme alanları yapılamaz.",
Amasya,,Koruma/Koruma Alanları;Sulama Alanları;Özel Ürün Arazileri,,,,,,,,,,,100binlik/amasya.txt,,"6.14.2.8. Silo, samanlık, yem deposu vb. yapıların yükseklikleri (Y.ençok) ihtiyaç doğrultusunda İl Gıda, Tarım ve Hayvancılık İl Müdürlüğü’nün uygun görüşü alınarak belirlenir. 6.14.2.6. 3083 sayılı Sulama Alanlarında Arazi Düzenlemesine Dair Tarım Reformu Kanunu kapsamı dışına çıkarılması durumunda, bu arazilerde, “5403 Sayılı Toprak Koruma ve Arazi Kullanımı Kanununa Tabi Araziler”e ilişkin plan hükümlerine uyulacaktır. 6.14.2.7. Bu arazilerde 5403 Sayılı Toprak Koruma ve Arazi Kullanımı Kanununa Tabi Arazilere ilişkin 6.14.1.15 numaralı plan hükümde belirtilen emsal artışı uygulaması yapılamaz. 6.14.2.8. Silo, samanlık, yem deposu vb. yapıların yükseklikleri (Y.ençok) ihtiyaç doğrultusunda İl Gıda, Tarım ve Hayvancılık İl Müdürlüğü’nün uygun görüşü alınarak belirlenir. 6.14.2.9. Gıda, Tarım ve Hayvancılık Bakanlığınca ova sınırlarının tespit edilmesinin ardından ova sınırları içerisinde kaldığı tespit edilen alanlarda özel ürün arazilerine ilişkin plan hükmü uygulanacaktır. Bu alanlarda tarım ve hayvancılık geliştirme alanları yapılamaz.",
Amasya,,Koruma/Koruma Alanları;Özel Ürün Arazileri,,,,,,,,,,,100binlik/amasya.txt,,"6.14.2.9. Gıda, Tarım ve Hayvancılık Bakanlığınca ova sınırlarının tespit edilmesinin ardından ova sınırları içerisinde kaldığı tespit edilen alanlarda özel ürün arazilerine ilişkin plan hükmü uygulanacaktır. Bu alanlarda tarım ve hayvancılık geliştirme alanları yapılamaz. 6.14.2.7. Bu arazilerde 5403 Sayılı Toprak Koruma ve Arazi Kullanımı Kanununa Tabi Arazilere ilişkin 6.14.1.15 numaralı plan hükümde belirtilen emsal artışı uygulaması yapılamaz. 6.14.2.8. Silo, samanlık, yem deposu vb. yapıların yükseklikleri (Y.ençok) ihtiyaç doğrultusunda İl Gıda, Tarım ve Hayvancılık İl Müdürlüğü’nün uygun görüşü alınarak belirlenir. 6.14.2.9. Gıda, Tarım ve Hayvancılık Bakanlığınca ova sınırlarının tespit edilmesinin ardından ova sınırları içerisinde kaldığı tespit edilen alanlarda özel ürün arazilerine ilişkin plan hükmü uygulanacaktır. Bu alanlarda tarım ve hayvancılık geliştirme alanları yapılamaz.  6.21. Çayır ve Meralar",
Antalya,burdur,Koruma/Koruma Alanları;Organize Tarım/Hayvancılık Alanları;Sulama Alanları,,,,,,,,,,,100binlik/antalya-burdur-ısparta.txt,,"5403 sayılı Toprak Koruma Ve Arazi Kullanımı Kanununda tanımlanan tarım arazilerinden fiilen sulanan veya sulama projesi kapsamında kalan tarım arazilerinde; bu planın, 9.39 Organize Tarım ve Hayvancılık Alanı hükmü çerçevesinde ilgili idarelerce yapılacak olan uygulamalar haricinde öncelikle Gıda, Tarım ve Hayvancılık Bakanlığı ile Orman ve Su İşleri Bakanlığı’ndan ve ilgili diğer kurum ve kuruluşlardan uygun görüş alınması kaydıyla tarımsal amaçlı yapılar yapılabilir. Çiftçinin barınabileceği yapı emsale dahil olup inşaat alanı 75 m2’yi geçemez. Bu alanlarda Tarımsal amaçlı yapılar için maks. Emsal = 0,20 olup Tarımsal Amaçlı Entegre Yapılara izin verilmez. Tarımsal amaçlı yapılar kullanım amacı dışında kullanılamaz ve dönüştürülemez. Tarım alanlarında yapılacak tarımsal amaçlı yapılarda bu plan ile verilmiş olan yapılanma koşulları aşılmamak kaydıyla, 3194 sayılı İmar Kanunu “Plansız Alanlar Yönetmeliği”nin 6. Bölümünde belirtilen esaslara uyulur. 5403 sayılı Toprak Koruma Ve Arazi Kullanımı Kanununda tanımlanan tarım arazilerinden fiilen sulanan veya sulama projesi kapsamında kalan tarım arazilerinde; bu planın, 9.39 Organize Tarım ve Hayvancılık Alanı hükmü çerçevesinde ilgili idarelerce yapılacak olan uygulamalar haricinde öncelikle Gıda, Tarım ve Hayvancılık Bakanlığı ile Orman ve Su İşleri Bakanlığı’ndan ve ilgili diğer kurum ve kuruluşlardan uygun görüş alınması kaydıyla tarımsal amaçlı yapılar yapılabilir. Çiftçinin barınabileceği yapı emsale dahil olup inşaat alanı 75 m2’yi geçemez. Bu alanlarda Tarımsal amaçlı yapılar için maks. Emsal = 0,20 olup Tarımsal Amaçlı Entegre Yapılara izin verilmez. Tarım arazilerinde tarımsal faaliyetin gerektirdiği (hayvancılık, seracılık vb.) çiftçinin barınabileceği yapı haricinde barınma amaçlı yapı yapılamaz. Tarım arazilerinde 9.39 no’lu plan hükmü kapsamında “Organize Tarım ve Hayvancılık Alanı” alanları belirlenebilir.",
Antalya,burdur,Koruma/Koruma Alanları;Organize Tarım/Hayvancılık Alanları;Sulama Alanları,,,,,,,,,,,100binlik/antalya-burdur-ısparta.txt,,"Tarım arazilerinde tarımsal faaliyetin gerektirdiği (hayvancılık, seracılık vb.) çiftçinin barınabileceği yapı haricinde barınma amaçlı yapı yapılamaz. Tarım alanlarında yapılacak tarımsal amaçlı yapılarda bu plan ile verilmiş olan yapılanma koşulları aşılmamak kaydıyla, 3194 sayılı İmar Kanunu “Plansız Alanlar Yönetmeliği”nin 6. Bölümünde belirtilen esaslara uyulur. 5403 sayılı Toprak Koruma Ve Arazi Kullanımı Kanununda tanımlanan tarım arazilerinden fiilen sulanan veya sulama projesi kapsamında kalan tarım arazilerinde; bu planın, 9.39 Organize Tarım ve Hayvancılık Alanı hükmü çerçevesinde ilgili idarelerce yapılacak olan uygulamalar haricinde öncelikle Gıda, Tarım ve Hayvancılık Bakanlığı ile Orman ve Su İşleri Bakanlığı’ndan ve ilgili diğer kurum ve kuruluşlardan uygun görüş alınması kaydıyla tarımsal amaçlı yapılar yapılabilir. Çiftçinin barınabileceği yapı emsale dahil olup inşaat alanı 75 m2’yi geçemez. Bu alanlarda Tarımsal amaçlı yapılar için maks. Emsal = 0,20 olup Tarımsal Amaçlı Entegre Yapılara izin verilmez. Tarım arazilerinde tarımsal faaliyetin gerektirdiği (hayvancılık, seracılık vb.) çiftçinin barınabileceği yapı haricinde barınma amaçlı yapı yapılamaz. Tarım arazilerinde 9.39 no’lu plan hükmü kapsamında “Organize Tarım ve Hayvancılık Alanı” alanları belirlenebilir.",
Antalya,burdur,Koruma/Koruma Alanları;Organize Tarım/Hayvancılık Alanları;Sulama Alanları,,,,,,,,,,,100binlik/antalya-burdur-ısparta.txt,,"Tarım arazilerinde 9.39 no’lu plan hükmü kapsamında “Organize Tarım ve Hayvancılık Alanı” alanları belirlenebilir. 5403 sayılı Toprak Koruma Ve Arazi Kullanımı Kanununda tanımlanan tarım arazilerinden fiilen sulanan veya sulama projesi kapsamında kalan tarım arazilerinde; bu planın, 9.39 Organize Tarım ve Hayvancılık Alanı hükmü çerçevesinde ilgili idarelerce yapılacak olan uygulamalar haricinde öncelikle Gıda, Tarım ve Hayvancılık Bakanlığı ile Orman ve Su İşleri Bakanlığı’ndan ve ilgili diğer kurum ve kuruluşlardan uygun görüş alınması kaydıyla tarımsal amaçlı yapılar yapılabilir. Çiftçinin barınabileceği yapı emsale dahil olup inşaat alanı 75 m2’yi geçemez. Bu alanlarda Tarımsal amaçlı yapılar için maks. Emsal = 0,20 olup Tarımsal Amaçlı Entegre Yapılara izin verilmez. Tarım arazilerinde tarımsal faaliyetin gerektirdiği (hayvancılık, seracılık vb.) çiftçinin barınabileceği yapı haricinde barınma amaçlı yapı yapılamaz. Tarım arazilerinde 9.39 no’lu plan hükmü kapsamında “Organize Tarım ve Hayvancılık Alanı” alanları belirlenebilir.  9.5.2 Tarımsal Arazi Sınıfları",
Antalya,burdur,Koruma/Koruma Alanları;Organize Tarım/Hayvancılık Alanları;Sulama Alanları,,,,,,,,,,,100binlik/antalya-burdur-ısparta.txt,,"Bu arazilerde; tarımsal amaçlı yapı ve çiftçinin barınabileceği yapı ve müştemilatları dışında yapı yapılamaz. Çiftçinin barınabileceği yapı emsale dahil olup inşaat alanı 75 m²’yi geçemez. Tarımsal amaçlı yapılar için Maks. Emsal = 0,20’dir. Yapılacak ifrazlarda 3083 sayılı Sulama Alanlarında Arazi Düzenlemesine Dair Tarım Reformu Kanunu ve ilgili yönetmelik hükümleri uyarınca işlem yapılacaktır. Bu arazilerin tarımsal üretim amaçlı korunması esastır. Bu arazilerde; tarımsal amaçlı yapı ve çiftçinin barınabileceği yapı ve müştemilatları dışında yapı yapılamaz. Çiftçinin barınabileceği yapı emsale dahil olup inşaat alanı 75 m²’yi geçemez. Tarımsal amaçlı yapılar için Maks. Emsal = 0,20’dir. Tarımsal faaliyetin gerektirdiği (hayvancılık, seracılık vb.) çiftçinin barınabileceği yapı haricinde barınma amaçlı yapı yapılamaz. 5403 sayılı Toprak Koruma ve Arazi Kullanımı Kanununda tanımlanan tarım arazilerinden fiilen sulanan veya sulama projesi kapsamında kalan tarım arazilerinde; bu planın, 9.39. Organize Tarım ve Hayvancılık Alanı hükmü çerçevesinde ilgili idarelerce yapılacak olan uygulamalar haricinde öncelikle Tarım, Gıda ve Hayvancılık Bakanlığı ile Orman ve Su İşleri Bakanlığı’ndan ve ilgili diğer kurum ve kuruluşlardan uygun görüş alınması kaydıyla Tarımsal Amaçlı Yapılar yer alabilecek olup bu alanlarda “Tarımsal Amaçlı Entegre Yapılar” a izin verilmez.",
Antalya,burdur,Koruma/Koruma Alanları;Organize Tarım/Hayvancılık Alanları;Sulama Alanları,,,,,,,,,,,100binlik/antalya-burdur-ısparta.txt,,"Tarımsal faaliyetin gerektirdiği (hayvancılık, seracılık vb.) çiftçinin barınabileceği yapı haricinde barınma amaçlı yapı yapılamaz. Bu arazilerin tarımsal üretim amaçlı korunması esastır. Bu arazilerde; tarımsal amaçlı yapı ve çiftçinin barınabileceği yapı ve müştemilatları dışında yapı yapılamaz. Çiftçinin barınabileceği yapı emsale dahil olup inşaat alanı 75 m²’yi geçemez. Tarımsal amaçlı yapılar için Maks. Emsal = 0,20’dir. Tarımsal faaliyetin gerektirdiği (hayvancılık, seracılık vb.) çiftçinin barınabileceği yapı haricinde barınma amaçlı yapı yapılamaz. 5403 sayılı Toprak Koruma ve Arazi Kullanımı Kanununda tanımlanan tarım arazilerinden fiilen sulanan veya sulama projesi kapsamında kalan tarım arazilerinde; bu planın, 9.39. Organize Tarım ve Hayvancılık Alanı hükmü çerçevesinde ilgili idarelerce yapılacak olan uygulamalar haricinde öncelikle Tarım, Gıda ve Hayvancılık Bakanlığı ile Orman ve Su İşleri Bakanlığı’ndan ve ilgili diğer kurum ve kuruluşlardan uygun görüş alınması kaydıyla Tarımsal Amaçlı Yapılar yer alabilecek olup bu alanlarda “Tarımsal Amaçlı Entegre Yapılar” a izin verilmez. 3083 sayılı Sulama Alanlarında Arazi Düzenlemesine Dair Tarım Reformu Kanunu kapsamı dışına çıkarılması durumunda, bu arazilerde, “9.5 Tarım Arazileri” plan hükümlerine uyulacaktır.",
Antalya,burdur,Koruma/Koruma Alanları;Organize Tarım/Hayvancılık Alanları;Sulama Alanları,,,,,,,,,,,100binlik/antalya-burdur-ısparta.txt,,"5403 sayılı Toprak Koruma ve Arazi Kullanımı Kanununda tanımlanan tarım arazilerinden fiilen sulanan veya sulama projesi kapsamında kalan tarım arazilerinde; bu planın, 9.39. Organize Tarım ve Hayvancılık Alanı hükmü çerçevesinde ilgili idarelerce yapılacak olan uygulamalar haricinde öncelikle Tarım, Gıda ve Hayvancılık Bakanlığı ile Orman ve Su İşleri Bakanlığı’ndan ve ilgili diğer kurum ve kuruluşlardan uygun görüş alınması kaydıyla Tarımsal Amaçlı Yapılar yer alabilecek olup bu alanlarda “Tarımsal Amaçlı Entegre Yapılar” a izin verilmez. Bu arazilerde; tarımsal amaçlı yapı ve çiftçinin barınabileceği yapı ve müştemilatları dışında yapı yapılamaz. Çiftçinin barınabileceği yapı emsale dahil olup inşaat alanı 75 m²’yi geçemez. Tarımsal amaçlı yapılar için Maks. Emsal = 0,20’dir. Tarımsal faaliyetin gerektirdiği (hayvancılık, seracılık vb.) çiftçinin barınabileceği yapı haricinde barınma amaçlı yapı yapılamaz. 5403 sayılı Toprak Koruma ve Arazi Kullanımı Kanununda tanımlanan tarım arazilerinden fiilen sulanan veya sulama projesi kapsamında kalan tarım arazilerinde; bu planın, 9.39. Organize Tarım ve Hayvancılık Alanı hükmü çerçevesinde ilgili idarelerce yapılacak olan uygulamalar haricinde öncelikle Tarım, Gıda ve Hayvancılık Bakanlığı ile Orman ve Su İşleri Bakanlığı’ndan ve ilgili diğer kurum ve kuruluşlardan uygun görüş alınması kaydıyla Tarımsal Amaçlı Yapılar yer alabilecek olup bu alanlarda “Tarımsal Amaçlı Entegre Yapılar” a izin verilmez. 3083 sayılı Sulama Alanlarında Arazi Düzenlemesine Dair Tarım Reformu Kanunu kapsamı dışına çıkarılması durumunda, bu arazilerde, “9.5 Tarım Arazileri” plan hükümlerine uyulacaktır.",
İzmir,manisa,Mutlak Tarım Arazileri,,,,,,,,,,,100binlik/izmir-manisa.txt,,"8.7.18. Tarım arazilerinde tarımsal amaçlı faaliyetin gerektirdiği (hayvancılık, seracılık gibi) yapılar ile çiftçinin barınabileceği yapılar dışındaki yapılara izin verilmez. 8.7.16. Tarımsal amaçlı yapılar amacı dışında kullanılamaz ve başka bir kullanıma dönüştürülemez. 8.7.17. Tarım arazisi olarak gösterilmiş alanlarda, mera vasıflı alanlar bulunması durumunda, bu alanlarda 8.10. Çayır-Mera Alanları plan hükümleri doğrultusunda uygulama yapılır. 8.7.18. Tarım arazilerinde tarımsal amaçlı faaliyetin gerektirdiği (hayvancılık, seracılık gibi) yapılar ile çiftçinin barınabileceği yapılar dışındaki yapılara izin verilmez. 8.7.19. Mutlak Tarım Arazileri 8.7.19.1. Bu alanlarda yapılabilecek tarımsal amaçlı yapılar için Maks. Emsal=0,05’dir. Parselin tamamı için toplam inşaat alanı maks. 2.000 m2’yi geçemez. Çiftçinin barınabileceği yapı emsale dahil olup toplam inşaat alanı 75 m2’yi geçemez.",
Mardin,batman,Organize Tarım/Hayvancılık Alanları;Sulama Alanları,evet,evet,evet,evet,,,,,,,100binlik/mardin-batman-şırnak-siirt-hakkari.txt,,"8.3.9.3. Bu arazilerin tarımsal üretim amaçlı korunması esastır. Uygulama alanlarında, imar planları ve mücavir alanlar dışında kalan ve “Sulama Alanlarında Arazi Düzenlenmesine Dair Tarım Reformu Kanunu Uygulama Yönetmeliği” hükümlerine göre, sahibine bırakılan, dağıtılan veya T.C. Tarım, Gıda ve Hayvancılık Bakanlığı’nın emrine geçen tarım arazisi, tarım dışı amaçla kullanılamaz. 8.3.9.1. Bu arazilerde, ilgili kanun kapsamında yapılan/yapılacak uygulamalarda bu plan kararlarına uyulacaktır. 8.3.9.2. Yapılacak ifrazlarda 3083 sayılı Sulama Alanlarında Arazi Düzenlemesine Dair Tarım Reformu Kanunu ve ilgili yönetmelik hükümleri uyarınca işlem yapılacaktır. 8.3.9.3. Bu arazilerin tarımsal üretim amaçlı korunması esastır. Uygulama alanlarında, imar planları ve mücavir alanlar dışında kalan ve “Sulama Alanlarında Arazi Düzenlenmesine Dair Tarım Reformu Kanunu Uygulama Yönetmeliği” hükümlerine göre, sahibine bırakılan, dağıtılan veya T.C. Tarım, Gıda ve Hayvancılık Bakanlığı’nın emrine geçen tarım arazisi, tarım dışı amaçla kullanılamaz. 8.3.9.4. 3083 sayılı Sulama Alanlarında Arazi Düzenlemesine Dair Tarım Reformu Kanunu uyarınca sulama alanı ve sulu arazi olarak belirlenen/belirlenecek tarım arazilerinde bu planın “8.3.7. Organize Tarım ve Hayvancılık Alanları” hükmü çerçevesinde ilgili idarelerce yapılacak olan uygulamalar haricinde hayvancılık tesisi yapılmasına izin verilmez. 8.3.9.5. Başbakanlık, Gıda, Tarım ve Hayvancılık Bakanlığı, ilgili bakanlıklar ve bunların bağlı kuruluşları tarafından desteklenen projeye dayalı tarımsal faaliyetler kapsamında tarımsal amaçlı yapılar... ile destekleme projeleri ile en az 100 büyükbaş, 200 küçükbaş ve üzeri kapasiteli hayvancılık veya 50.000 adet ve üzeri kapasiteli kanatlı hayvancılık yatırımlarında yukarıda belirtilen yapılaşma emsali %50 oranında arttırılabilir.",
Mardin,batman,Organize Tarım/Hayvancılık Alanları;Sulama Alanları,evet,evet,evet,evet,,,,,,,100binlik/mardin-batman-şırnak-siirt-hakkari.txt,,"8.3.9.4. 3083 sayılı Sulama Alanlarında Arazi Düzenlemesine Dair Tarım Reformu Kanunu uyarınca sulama alanı ve sulu arazi olarak belirlenen/belirlenecek tarım arazilerinde bu planın “8.3.7. Organize Tarım ve Hayvancılık Alanları” hükmü çerçevesinde ilgili idarelerce yapılacak olan uygulamalar haricinde hayvancılık tesisi yapılmasına izin verilmez. 8.3.9.2. Yapılacak ifrazlarda 3083 sayılı Sulama Alanlarında Arazi Düzenlemesine Dair Tarım Reformu Kanunu ve ilgili yönetmelik hükümleri uyarınca işlem yapılacaktır. 8.3.9.3. Bu arazilerin tarımsal üretim amaçlı korunması esastır. Uygulama alanlarında, imar planları ve mücavir alanlar dışında kalan ve “Sulama Alanlarında Arazi Düzenlenmesine Dair Tarım Reformu Kanunu Uygulama Yönetmeliği” hükümlerine göre, sahibine bırakılan, dağıtılan veya T.C. Tarım, Gıda ve Hayvancılık Bakanlığı’nın emrine geçen tarım arazisi, tarım dışı amaçla kullanılamaz. 8.3.9.4. 3083 sayılı Sulama Alanlarında Arazi Düzenlemesine Dair Tarım Reformu Kanunu uyarınca sulama alanı ve sulu arazi olarak belirlenen/belirlenecek tarım arazilerinde bu planın “8.3.7. Organize Tarım ve Hayvancılık Alanları” hükmü çerçevesinde ilgili idarelerce yapılacak olan uygulamalar haricinde hayvancılık tesisi yapılmasına izin verilmez. 8.3.9.5. Başbakanlık, Gıda, Tarım ve Hayvancılık Bakanlığı, ilgili bakanlıklar ve bunların bağlı kuruluşları tarafından desteklenen projeye dayalı tarımsal faaliyetler kapsamında tarımsal amaçlı yapılar... ile destekleme projeleri ile en az 100 büyükbaş, 200 küçükbaş ve üzeri kapasiteli hayvancılık veya 50.000 adet ve üzeri kapasiteli kanatlı hayvancılık yatırımlarında yukarıda belirtilen yapılaşma emsali %50 oranında arttırılabilir. 8.3.9.6. Bu arazilerde; tarımsal amaçlı yapılar yapılabilir. Çiftçinin barınabileceği yapı emsale dahil olup inşaat alanı 75 m2’yi geçemez. Tarımsal amaçlı yapılar için maks. emsal = 0,20’dir.",
